EmpID,Age_ID,AgeGroup_ID,Attrition_ID,BusinessTravel_ID,DailyRate,Department_ID,DistanceFromHomeInKm,Education_ID,EducationField_ID,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction_ID,Gender_ID,HourlyRate,JobInvolvement,JobInvolvement_ID,JobLevel_ID,JobRole_ID,JobSatisfaction_ID,MaritalStatus_ID,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18_ID,OverTime_ID,PercentSalaryHike,PerformanceRating_ID,RelationshipSatisfaction_ID,StandardHours,StockOptionLevel_ID,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM084,21,3,2,3,573,1,9.7,1,2,1,107,3,2,79,Low Involvement,3,2,3,3,2,5329,5k-10k,15717,7,1,2,12,1,3,80,4,17,3,Satisfied,13,11,1,9
RM143,21,3,2,1,364,1,4.8,5,4,1,193,2,2,32,High Involvement,1,2,3,1,1,4317,Upto 5k,2302,3,1,2,20,2,4,80,1,19,2,Satisfied,3,2,2,
RM169,21,3,2,1,702,2,1.6,4,1,1,230,4,2,59,Moderate Involvement,2,2,6,3,1,8686,5k-10k,12930,4,1,1,22,2,1,80,1,12,2,Extremely Satisfied,8,3,0,7
RM180,21,3,2,1,1380,1,14.5,2,1,1,245,1,2,75,High Involvement,1,1,1,3,1,2288,Upto 5k,6319,1,1,1,12,1,1,80,1,2,3,Satisfied,2,2,2,1
RM199,21,3,2,1,1261,1,3.2,4,1,1,271,2,1,88,High Involvement,1,2,5,1,3,6553,5k-10k,7259,9,1,1,14,1,4,80,1,14,3,Satisfied,1,0,0,0
RM200,21,3,2,1,1084,1,46.7,1,4,1,273,2,1,54,High Involvement,1,2,5,3,3,6261,5k-10k,4185,3,1,1,18,1,2,80,3,9,3,Extremely Dissatisfied,7,7,1,7
RM205,21,3,1,1,1180,1,46.7,3,2,1,282,3,1,70,High Involvement,1,2,7,4,3,6673,5k-10k,11354,7,1,2,19,1,4,80,1,17,2,Satisfied,1,0,0,0
RM224,21,3,2,1,119,2,4.8,1,1,1,307,4,1,76,High Involvement,1,3,6,1,2,10609,10k-15k,9647,0,1,1,12,1,1,80,2,17,6,Dissatisfied,16,10,5,13
RM262,21,3,2,3,1327,2,3.2,2,1,1,361,2,1,39,Moderate Involvement,2,2,6,3,3,5249,5k-10k,19682,3,1,1,18,1,3,80,3,13,0,Satisfied,8,7,7,5
RM278,21,3,2,1,322,2,11.3,2,2,1,382,4,2,44,Extremely High Involvement,4,2,6,4,2,5605,5k-10k,19191,1,1,2,24,2,1,80,3,8,3,Satisfied,8,0,7,7
RM288,21,3,2,1,688,1,37,4,1,1,393,2,1,82,High Involvement,1,2,7,3,2,5745,5k-10k,18899,9,1,1,14,1,4,80,3,10,2,Satisfied,2,2,1,2
RM308,21,3,2,1,849,1,40.2,2,1,1,421,4,2,81,Moderate Involvement,2,3,8,2,3,12061,10k-15k,26707,3,1,1,17,1,1,80,3,19,2,Satisfied,10,8,0,1
RM342,21,3,2,1,343,1,24.1,2,1,1,461,1,1,92,Moderate Involvement,2,3,8,3,2,11510,10k-15k,15682,0,1,2,14,1,4,80,3,12,3,Satisfied,11,10,2,9
RM417,21,3,2,2,1490,1,3.2,2,1,1,556,2,1,42,High Involvement,1,1,1,3,3,1702,Upto 5k,12106,1,1,2,23,2,1,80,3,1,3,Satisfied,1,0,0,0
RM472,21,3,2,1,1495,1,16.1,1,2,1,634,1,2,76,High Involvement,1,2,7,1,3,9824,5k-10k,22174,3,1,1,19,1,1,80,3,18,4,Satisfied,1,0,0,0
RM491,21,3,2,1,362,1,1.6,3,1,1,662,1,2,43,High Involvement,1,1,3,4,1,2619,Upto 5k,14561,3,1,1,17,1,3,80,1,8,3,Dissatisfied,0,0,0,0
RM519,21,3,2,1,243,2,11.3,4,3,1,709,2,2,46,Moderate Involvement,2,2,6,3,1,4028,Upto 5k,7791,0,1,1,20,2,2,80,1,8,2,Satisfied,7,7,0,5
RM530,21,3,2,1,827,1,1.6,4,1,1,724,3,2,33,Extremely High Involvement,4,2,7,3,1,7625,5k-10k,19383,0,1,1,13,1,1,80,1,10,4,Dissatisfied,9,7,1,8
RM543,21,3,2,1,168,1,1.6,1,1,1,743,1,2,81,High Involvement,1,3,5,1,1,7861,5k-10k,15397,4,1,2,14,1,3,80,1,10,4,Extremely Satisfied,1,0,0,0
RM560,21,3,2,1,268,1,3.2,5,2,1,773,2,1,92,High Involvement,1,1,3,1,3,3057,Upto 5k,20471,6,1,2,13,1,4,80,3,6,0,Extremely Dissatisfied,1,0,0,1
RM579,21,3,2,2,240,1,3.2,4,1,1,803,4,2,75,Extremely High Involvement,4,2,5,4,1,5980,5k-10k,26085,6,1,2,12,1,3,80,1,17,2,Satisfied,15,7,4,12
RM606,21,3,2,2,471,1,19.3,1,1,1,837,4,1,45,Moderate Involvement,2,2,7,4,2,6288,5k-10k,4284,2,1,1,15,1,1,80,3,13,3,Dissatisfied,4,3,1,2
RM643,21,3,2,1,395,2,14.5,1,3,1,893,3,1,98,Moderate Involvement,2,1,2,2,3,2899,Upto 5k,12102,0,1,1,19,1,3,80,3,3,3,Satisfied,2,2,1,2
RM682,21,3,2,1,1333,1,1.6,1,4,1,950,2,2,80,High Involvement,1,3,8,4,3,13582,10k-15k,16292,1,1,1,13,1,4,80,3,15,3,Satisfied,15,12,5,11
RM704,21,3,2,3,152,2,16.1,1,4,1,983,1,2,85,High Involvement,1,2,6,3,1,5666,5k-10k,19899,1,1,2,13,1,4,80,1,6,1,Satisfied,5,3,1,3
RM723,21,3,2,2,1391,1,16.1,3,2,1,1006,1,1,66,High Involvement,1,1,3,1,3,2684,Upto 5k,12127,0,1,1,17,1,4,80,3,3,0,Dissatisfied,2,1,0,2
RM748,21,3,2,1,1035,2,4.8,4,1,1,1036,3,1,42,High Involvement,1,2,6,3,1,6861,5k-10k,4981,8,1,2,12,1,1,80,1,19,1,Satisfied,1,0,0,0
RM766,21,3,2,2,1186,1,4.8,4,5,1,1060,1,1,44,High Involvement,1,1,3,1,3,2821,Upto 5k,2997,3,1,1,16,1,2,80,3,8,2,Satisfied,2,2,2,2
RM785,21,3,2,1,330,1,27.4,3,1,1,1088,1,2,65,Moderate Involvement,2,3,7,1,3,8823,5k-10k,24608,0,1,1,18,1,2,80,3,20,4,Dissatisfied,19,9,1,9
RM808,21,3,2,1,770,2,16.1,4,3,1,1119,1,1,73,Moderate Involvement,2,3,6,1,2,8740,5k-10k,5569,0,1,2,14,1,4,80,2,9,2,Satisfied,8,7,2,7
RM812,21,3,2,1,130,2,3.2,2,3,1,1125,2,1,32,High Involvement,1,3,6,2,1,7351,5k-10k,20619,7,1,1,16,1,1,80,1,10,2,Satisfied,1,0,0,0
RM827,21,3,2,1,433,3,1.6,1,6,1,1152,1,1,37,Extremely High Involvement,4,1,4,1,3,2844,Upto 5k,6004,1,1,1,13,1,3,80,3,7,2,Extremely Satisfied,7,6,5,0
RM964,21,3,2,1,1009,2,3.2,2,1,1,1355,3,2,31,High Involvement,1,2,6,4,2,6893,5k-10k,19461,3,1,1,15,1,3,80,3,11,3,Satisfied,7,7,1,7
RM983,21,3,2,2,693,1,11.3,1,1,1,1382,2,1,57,Extremely High Involvement,4,1,3,1,2,2610,Upto 5k,15748,1,1,1,11,1,3,80,4,4,2,Satisfied,4,2,0,3
RM1108,21,3,2,2,888,3,16.1,4,6,1,1563,1,1,71,High Involvement,1,2,4,1,3,6077,5k-10k,14814,3,1,1,11,1,1,80,1,10,2,Satisfied,6,3,1,2
RM1113,21,3,1,1,903,1,3.2,1,2,1,1573,1,1,81,High Involvement,1,2,5,2,3,4855,Upto 5k,7653,4,1,1,11,1,2,80,2,7,2,Satisfied,5,2,1,4
RM1120,21,3,2,1,1245,2,22.5,1,1,1,1582,1,1,80,High Involvement,1,2,6,2,3,9924,5k-10k,12355,0,1,1,11,1,3,80,3,10,3,Satisfied,9,8,7,7
RM1121,21,3,2,1,437,2,25.7,1,1,1,1583,3,2,90,High Involvement,1,2,6,2,1,4198,Upto 5k,16379,2,1,1,12,1,4,80,1,8,5,Extremely Satisfied,3,2,1,2
RM1162,21,3,2,1,397,1,3.2,2,2,1,1638,2,2,54,Moderate Involvement,2,3,5,1,3,7756,5k-10k,14199,3,1,2,19,1,3,80,3,10,6,Extremely Satisfied,5,4,0,2
RM1188,21,3,2,2,1189,1,1.6,1,1,1,1668,2,1,90,High Involvement,1,2,3,3,3,4735,Upto 5k,9867,7,1,1,15,1,3,80,2,19,4,Extremely Satisfied,13,11,2,9
RM1194,21,3,2,2,148,1,3.2,1,2,1,1675,2,2,42,Moderate Involvement,2,1,1,2,1,2440,Upto 5k,23826,1,1,1,22,2,4,80,1,4,3,Satisfied,4,3,3,3
RM1203,21,3,2,1,1495,1,6.4,2,2,1,1687,2,2,87,High Involvement,1,1,1,1,3,3306,Upto 5k,26176,7,1,1,19,1,3,80,3,7,5,Dissatisfied,0,0,0,0
RM1257,21,3,2,2,594,1,3.2,2,2,1,1760,1,2,75,Moderate Involvement,2,1,1,2,3,2468,Upto 5k,15963,4,1,1,14,1,4,80,3,9,4,Dissatisfied,6,1,0,5
RM1262,21,3,2,1,833,1,29,1,2,1,1766,3,1,60,Low Involvement,3,2,7,3,3,5811,5k-10k,24539,3,1,2,16,1,1,80,3,15,2,Satisfied,1,0,1,0
RM1273,21,3,2,1,1153,1,9.7,2,5,1,1782,2,2,40,Moderate Involvement,2,1,1,1,3,3702,Upto 5k,16376,1,1,1,11,1,4,80,3,5,3,Satisfied,5,4,0,4
RM1290,21,3,2,3,1336,3,3.2,1,6,1,1805,4,1,100,High Involvement,1,1,4,2,2,2592,Upto 5k,7129,5,1,1,13,1,3,80,4,13,3,Satisfied,11,10,3,8
RM1309,21,3,2,1,723,2,3.2,4,3,1,1835,3,2,77,Low Involvement,3,2,2,3,3,5405,5k-10k,4244,2,1,2,20,2,2,80,2,20,4,Dissatisfied,4,2,0,3
RM1374,21,3,2,2,1394,1,12.9,1,2,1,1937,2,2,58,Moderate Involvement,2,2,3,2,2,2133,Upto 5k,18115,1,1,2,16,1,1,80,3,20,3,Satisfied,20,11,0,7
RM1377,21,3,2,1,1206,1,14.5,2,1,1,1940,3,1,71,High Involvement,1,1,3,3,2,4771,Upto 5k,14293,2,1,1,19,1,3,80,2,10,0,Extremely Satisfied,5,2,0,3
RM1392,21,3,2,1,1404,2,1.6,1,1,1,1961,4,1,59,Moderate Involvement,2,1,2,4,1,2858,Upto 5k,11473,4,1,1,14,1,2,80,1,20,3,Dissatisfied,1,0,0,0
RM1401,21,3,2,2,1444,3,1.6,4,5,1,1972,2,1,88,High Involvement,1,1,4,2,3,2991,Upto 5k,5224,0,1,2,11,1,4,80,3,7,2,Satisfied,6,2,1,2
RM1417,21,3,2,1,1321,2,1.6,4,1,1,1995,2,1,86,High Involvement,1,2,6,2,3,4440,Upto 5k,7636,0,1,1,15,1,2,80,2,16,3,Satisfied,15,13,5,8
RM1419,21,3,2,2,508,1,9.7,4,1,1,1997,4,1,72,Moderate Involvement,2,2,5,1,3,5321,5k-10k,14284,2,1,1,11,1,3,80,3,10,1,Satisfied,8,3,7,7
RM1431,21,3,2,1,201,1,16.1,1,2,1,2015,3,2,99,Low Involvement,3,3,8,1,3,13206,10k-15k,3376,3,1,1,12,1,2,80,3,20,3,Satisfied,18,16,1,11
RM1452,21,3,2,1,345,2,16.1,2,1,1,2041,4,2,100,High Involvement,1,2,6,3,3,5343,5k-10k,5982,1,1,1,11,1,1,80,3,10,1,Satisfied,10,7,1,9
RM034,22,3,1,1,895,2,8,1,4,1,42,2,1,56,High Involvement,1,2,2,3,3,2086,Upto 5k,3335,3,1,1,14,1,1,80,3,19,6,Extremely Satisfied,1,0,0,0
RM138,22,3,2,1,1329,2,6.4,4,1,1,182,2,2,47,Moderate Involvement,2,2,6,1,3,5902,5k-10k,14590,4,1,1,14,1,1,80,3,17,1,Extremely Satisfied,15,11,5,9
RM241,22,3,2,1,1431,1,1.6,4,2,1,332,1,2,96,High Involvement,1,1,1,1,2,2232,Upto 5k,15417,7,1,1,14,1,1,80,4,7,1,Satisfied,3,2,1,2
RM252,22,3,2,2,505,1,3.2,4,4,1,343,1,2,64,High Involvement,1,3,7,1,1,10938,10k-15k,6420,0,1,1,25,2,3,80,1,20,1,Satisfied,19,6,11,
RM305,22,3,2,1,1132,1,1.6,1,2,1,417,1,1,48,Extremely High Involvement,4,3,7,3,2,9613,5k-10k,10942,0,1,1,17,1,2,80,4,19,5,Dissatisfied,18,10,3,7
RM315,22,3,2,1,117,1,16.1,3,2,1,429,1,1,99,High Involvement,1,4,9,4,3,17068,15k+,5355,1,1,2,14,1,3,80,1,21,3,Satisfied,21,9,11,10
RM327,22,3,2,2,672,1,11.3,2,2,1,444,1,1,54,Moderate Involvement,2,5,9,3,3,19272,15k+,21141,1,1,1,15,1,2,80,3,21,2,Satisfied,21,9,13,3
RM328,22,3,1,1,1162,2,4.8,2,2,1,445,2,2,41,High Involvement,1,2,6,1,3,5238,5k-10k,17778,4,1,2,18,1,2,80,1,12,3,Dissatisfied,1,0,0,0
RM401,22,3,2,2,1218,1,1.6,3,1,1,531,3,1,52,High Involvement,1,5,9,1,2,19197,15k+,8213,1,1,2,14,1,1,80,3,21,3,Satisfied,21,8,1,6
RM450,22,3,2,2,443,1,12.9,3,1,1,602,1,2,48,High Involvement,1,1,1,1,3,3755,Upto 5k,17872,1,1,1,11,1,2,80,3,8,3,Satisfied,8,3,0,7
RM527,22,3,2,1,408,1,3.2,4,4,1,721,2,2,80,Moderate Involvement,2,2,7,1,1,4553,Upto 5k,20978,1,1,1,11,1,2,80,1,20,4,Satisfied,20,7,11,10
RM552,22,3,2,1,141,3,4.8,1,6,1,760,1,2,44,Extremely High Involvement,4,2,4,2,3,6389,5k-10k,18767,9,1,1,15,1,1,80,3,12,3,Extremely Dissatisfied,8,3,3,6
RM655,22,3,2,1,1383,3,3.2,1,1,1,909,2,2,42,Moderate Involvement,2,2,4,3,3,5204,5k-10k,7790,8,1,1,11,1,1,80,2,13,2,Satisfied,5,4,0,4
RM670,22,3,1,1,1122,1,9.7,1,2,1,932,2,1,70,High Involvement,1,1,1,4,3,2404,Upto 5k,4303,7,1,2,21,2,3,80,1,8,2,Extremely Dissatisfied,2,2,2,2
RM706,22,3,2,1,903,2,3.2,5,1,1,985,4,1,41,Extremely High Involvement,4,3,6,1,1,7880,5k-10k,2560,0,1,1,18,1,3,80,1,9,3,Satisfied,8,7,0,7
RM739,22,3,2,1,466,1,1.6,3,1,1,1026,2,2,65,Moderate Involvement,2,4,5,3,3,12742,10k-15k,7060,1,1,1,16,1,1,80,3,21,3,Satisfied,21,6,11,8
RM754,22,3,2,2,945,1,35.4,1,2,1,1043,2,2,82,High Involvement,1,3,5,4,1,10880,10k-15k,5083,1,1,2,13,1,1,80,1,21,2,Satisfied,21,6,2,8
RM814,22,3,1,2,203,1,3.2,1,1,1,1127,4,1,84,High Involvement,1,4,7,3,2,12169,10k-15k,13547,7,1,1,11,1,3,80,4,21,4,Satisfied,18,7,11,5
RM817,22,3,2,3,439,1,14.5,1,1,1,1132,1,1,70,High Involvement,1,2,1,2,1,6782,5k-10k,8770,9,1,1,15,1,1,80,1,9,2,Dissatisfied,5,4,0,3
RM938,22,3,2,1,412,1,20.9,4,2,1,1307,1,2,94,Moderate Involvement,2,4,9,2,2,17123,15k+,17334,6,1,2,13,1,3,80,2,21,4,Satisfied,19,9,15,2
RM941,22,3,1,1,360,1,37,1,2,1,1310,1,1,93,High Involvement,1,1,3,4,1,3904,Upto 5k,22154,0,1,1,13,1,2,80,1,6,2,Satisfied,5,2,0,3
RM950,22,3,2,1,524,1,29,2,1,1,1322,4,1,32,High Involvement,1,2,5,1,1,4534,Upto 5k,13352,0,1,1,11,1,2,80,1,9,6,Satisfied,8,7,1,7
RM987,22,3,2,1,1498,2,33.8,4,1,1,1390,4,1,44,Moderate Involvement,2,2,6,3,3,6120,5k-10k,3567,3,1,2,12,1,3,80,2,8,2,Extremely Satisfied,5,4,1,4
RM993,22,3,2,3,1485,1,40.2,2,1,1,1397,1,1,71,High Involvement,1,3,7,1,3,10920,10k-15k,3449,3,1,1,21,2,4,80,3,13,2,Satisfied,6,4,0,5
RM1033,22,3,1,3,592,1,3.2,1,1,1,1458,4,2,54,Moderate Involvement,2,1,1,4,1,3646,Upto 5k,17181,2,1,2,23,2,4,80,1,11,2,Extremely Satisfied,1,0,0,0
RM1080,22,3,2,1,1089,1,9.7,1,1,1,1525,3,2,32,High Involvement,1,3,5,2,1,8376,5k-10k,9150,4,1,1,18,1,3,80,1,9,3,Satisfied,2,0,2,2
RM1125,22,3,2,1,1462,2,9.7,1,2,1,1588,2,1,38,Extremely High Involvement,4,3,6,1,3,8237,5k-10k,4658,2,1,1,11,1,2,80,3,11,3,Satisfied,7,6,7,6
RM1149,22,3,2,1,1387,1,16.1,5,2,1,1618,3,1,76,High Involvement,1,2,5,4,3,5377,5k-10k,3835,2,1,1,13,1,3,80,4,10,3,Satisfied,7,7,7,7
RM1156,22,3,2,1,170,1,4.8,2,2,1,1627,1,1,76,Moderate Involvement,2,2,1,1,2,3069,Upto 5k,10302,0,1,1,15,1,3,80,3,11,3,Satisfied,10,8,0,7
RM1160,22,3,2,2,711,1,6.4,1,2,1,1633,4,2,81,High Involvement,1,2,5,1,1,5042,5k-10k,3140,0,1,1,13,1,3,80,1,10,2,Extremely Dissatisfied,9,2,3,8
RM1176,22,3,2,1,492,1,19.3,1,2,1,1654,2,1,66,High Involvement,1,2,5,2,3,5295,5k-10k,7693,4,1,1,21,2,1,80,1,7,3,Satisfied,5,4,1,0
RM1241,22,3,2,3,792,1,1.6,1,1,1,1737,2,1,77,High Involvement,1,2,1,3,3,6472,5k-10k,8989,1,1,2,15,1,3,80,3,9,2,Satisfied,9,8,5,8
RM1285,22,3,2,1,1253,1,16.1,3,2,1,1800,1,1,65,High Involvement,1,3,8,1,1,13464,10k-15k,7914,7,1,1,21,2,1,80,1,9,3,Satisfied,4,3,2,2
RM1293,22,3,2,2,766,2,32.2,1,1,1,1812,1,1,83,High Involvement,1,2,6,3,2,4127,Upto 5k,19188,2,1,1,18,1,3,80,3,7,6,Satisfied,2,1,2,2
RM1336,22,3,2,1,835,1,30.6,4,5,1,1871,2,1,41,High Involvement,1,2,3,3,2,3902,Upto 5k,5141,8,1,1,14,1,4,80,4,7,2,Satisfied,2,2,2,2
RM1367,22,3,2,3,1251,2,33.8,4,1,1,1929,4,2,32,Low Involvement,3,2,6,1,3,5736,5k-10k,3987,6,1,1,19,1,1,80,3,10,1,Satisfied,3,2,1,2
RM1373,22,3,2,1,867,1,14.5,2,2,1,1936,4,1,87,High Involvement,1,2,5,4,3,5151,5k-10k,12315,1,1,1,25,2,3,80,3,10,3,Satisfied,10,0,7,9
RM1404,22,3,2,1,119,2,24.1,4,3,1,1975,3,1,77,High Involvement,1,4,6,4,1,13341,10k-15k,25098,0,1,1,12,1,2,80,1,21,3,Satisfied,20,8,11,10
RM1430,22,3,2,1,116,1,38.6,3,1,1,2014,4,1,52,High Involvement,1,2,3,3,1,4108,Upto 5k,5340,7,1,1,13,1,2,80,1,18,2,Satisfied,7,7,1,7
RM1438,22,3,2,3,105,1,14.5,1,1,1,2022,2,1,87,High Involvement,1,5,9,3,1,19431,15k+,15302,2,1,1,13,1,1,80,1,21,3,Dissatisfied,6,0,1,3
RM1463,22,3,2,1,722,2,38.6,3,3,1,2056,3,2,60,Moderate Involvement,2,4,6,3,3,12031,10k-15k,8828,0,1,1,11,1,2,80,3,21,2,Dissatisfied,20,9,9,6
RM1467,22,3,2,1,613,1,9.7,3,2,1,2062,2,1,42,Moderate Involvement,2,3,7,4,3,9991,5k-10k,21457,4,1,1,15,1,2,80,3,9,5,Satisfied,7,7,1,7
RM1463,22,3,2,1,722,2,38.6,3,3,1,2056,3,2,60,Moderate Involvement,2,4,6,3,3,12031,10k-15k,8828,0,1,1,11,1,2,80,3,21,2,Dissatisfied,20,9,9,6
RM1467,22,3,2,1,613,1,9.7,3,2,1,2062,2,1,42,Moderate Involvement,2,3,7,4,3,9991,5k-10k,21457,4,1,1,15,1,2,80,3,9,5,Satisfied,7,7,1,1
RM091,23,3,2,2,530,1,1.6,4,1,1,119,1,1,78,Moderate Involvement,2,4,7,2,3,13503,10k-15k,14115,1,1,1,22,2,3,80,3,22,3,Dissatisfied,22,3,11,11
RM151,23,3,2,2,1395,1,41.8,1,2,1,202,3,2,54,High Involvement,1,2,3,2,2,5605,5k-10k,8504,1,1,1,11,1,2,80,3,20,2,Satisfied,20,7,2,13
RM159,23,3,2,1,630,2,6.4,4,3,1,215,1,1,67,Moderate Involvement,2,3,6,3,3,10855,10k-15k,8552,7,1,1,11,1,2,80,3,15,2,Dissatisfied,12,11,2,11
RM187,23,3,2,1,989,1,6.4,3,2,1,253,2,2,46,High Involvement,1,5,9,1,3,19033,15k+,6499,1,1,1,14,1,4,80,3,21,2,Satisfied,20,8,9,9
RM204,23,3,2,1,905,1,30.6,2,2,1,281,1,1,99,High Involvement,1,2,1,3,3,2741,Upto 5k,16523,8,1,2,15,1,1,80,3,15,2,Extremely Satisfied,7,2,3,7
RM209,23,3,2,3,1151,1,14.5,5,1,1,287,2,1,63,Moderate Involvement,2,2,7,3,3,4876,Upto 5k,14242,9,1,1,14,1,3,80,3,5,5,Extremely Dissatisfied,3,2,0,
RM244,23,3,2,1,1300,1,38.6,2,4,1,335,4,1,62,High Involvement,1,2,3,3,2,3319,Upto 5k,24447,1,1,1,17,1,2,80,2,9,3,Satisfied,9,8,4,7
RM258,23,3,2,1,1416,1,3.2,2,2,1,352,4,1,49,High Involvement,1,5,8,1,2,19436,15k+,5949,0,1,1,19,1,3,80,3,22,5,Satisfied,21,7,3,
RM336,23,3,2,1,1124,2,1.6,2,2,1,453,3,1,57,Low Involvement,3,2,6,3,3,7457,5k-10k,13273,2,1,2,22,2,1,80,4,6,2,Dissatisfied,4,3,0,2
RM362,23,3,2,1,1171,1,16.1,4,1,1,483,2,2,46,Extremely High Involvement,4,1,1,1,3,2213,Upto 5k,22495,3,1,2,13,1,1,80,3,10,3,Satisfied,7,7,1,
RM369,23,3,1,1,575,2,35.4,2,3,1,492,1,1,68,Moderate Involvement,2,2,6,1,3,6380,5k-10k,6110,2,1,2,12,1,2,80,2,8,6,Satisfied,6,4,1,0
RM388,23,3,2,1,759,2,3.2,2,3,1,516,2,2,46,High Involvement,1,2,6,2,2,5715,5k-10k,22553,7,1,1,12,1,1,80,2,8,5,Satisfied,5,4,1,3
RM392,23,3,2,1,555,1,3.2,1,2,1,521,3,2,78,Moderate Involvement,2,2,1,1,3,3448,Upto 5k,13436,6,1,1,22,2,4,80,3,20,3,Satisfied,1,0,0,0
RM418,23,3,2,1,1398,2,3.2,4,1,1,558,1,2,79,High Involvement,1,5,9,1,3,18041,15k+,13022,0,1,1,14,1,3,80,1,21,2,Satisfied,20,15,1,12
RM449,23,3,2,1,302,1,9.7,1,1,1,601,3,2,75,High Involvement,1,4,5,1,1,13237,10k-15k,20364,7,1,1,15,1,1,80,1,22,3,Satisfied,20,6,5,13
RM459,23,3,2,3,1094,2,45.1,1,5,1,615,1,1,58,Low Involvement,3,3,6,4,2,10932,10k-15k,11373,3,1,1,15,1,1,80,3,20,2,Satisfied,1,0,0,1
RM534,23,3,2,2,580,2,8,4,1,1,729,2,1,48,Moderate Involvement,2,3,6,4,3,10475,10k-15k,23772,5,1,2,21,2,1,80,3,20,2,Satisfied,18,13,1,12
RM554,23,3,2,1,804,1,3.2,3,2,1,763,2,2,86,Moderate Involvement,2,1,3,3,1,2342,Upto 5k,22929,0,1,2,20,2,3,80,1,5,2,Dissatisfied,4,2,2,3
RM583,23,3,2,2,791,1,3.2,2,2,1,807,1,2,38,Extremely High Involvement,4,2,7,2,3,4244,Upto 5k,9931,1,1,1,24,2,3,80,3,8,2,Satisfied,8,7,3,7
RM602,23,3,2,2,720,1,25.7,4,2,1,832,4,1,51,Moderate Involvement,2,2,1,1,1,5094,5k-10k,11983,6,1,1,14,1,3,80,1,10,6,Satisfied,1,0,0,0
RM685,23,3,2,1,658,2,16.1,4,3,1,954,4,1,67,Moderate Involvement,2,3,6,2,2,9705,5k-10k,20652,2,1,1,12,1,4,80,3,11,2,Dissatisfied,1,0,0,0
RM692,23,3,2,2,1469,1,14.5,4,2,1,964,2,1,35,High Involvement,1,1,3,2,2,3617,Upto 5k,25063,8,1,2,14,1,3,80,3,3,2,Satisfied,1,1,0,0
RM707,23,3,1,3,1479,2,38.6,1,1,1,986,3,2,100,Extremely High Involvement,4,4,6,2,1,13194,10k-15k,17071,4,1,2,16,1,3,80,1,22,2,Dissatisfied,1,0,0,0
RM769,23,3,2,1,300,2,41.8,1,3,1,1066,1,1,74,High Involvement,1,2,6,4,3,8396,5k-10k,22217,1,1,1,14,1,4,80,3,8,3,Dissatisfied,7,7,7,5
RM786,23,3,2,1,1492,1,32.2,4,4,1,1092,4,1,61,High Involvement,1,3,7,3,3,10322,10k-15k,26542,4,1,1,20,2,3,80,3,14,6,Satisfied,11,10,11,1
RM815,23,3,2,1,1308,1,22.5,1,2,1,1128,1,1,44,Moderate Involvement,2,5,8,1,1,19626,15k+,17544,1,1,1,14,1,2,80,1,21,2,Extremely Satisfied,20,7,4,9
RM838,23,3,2,2,593,1,14.5,4,2,1,1166,3,2,88,High Involvement,1,3,8,1,1,13499,10k-15k,13782,9,1,1,17,1,1,80,1,20,3,Dissatisfied,18,7,2,13
RM846,23,3,2,2,902,1,41.8,2,2,1,1180,1,2,92,Moderate Involvement,2,2,3,3,3,4422,Upto 5k,21203,3,1,2,13,1,3,80,3,16,3,Extremely Dissatisfied,1,1,0,0
RM867,23,3,2,2,1184,2,3.2,4,2,1,1212,3,1,62,High Involvement,1,2,6,2,3,4327,Upto 5k,25440,5,1,1,12,1,3,80,4,5,2,Satisfied,0,0,0,0
RM885,23,3,2,1,107,2,16.1,1,4,1,1239,3,2,84,Moderate Involvement,2,2,6,2,2,6852,5k-10k,11591,7,1,1,12,1,4,80,3,7,2,Extremely Satisfied,5,1,1,3
RM947,23,3,1,1,299,2,40.2,4,3,1,1318,2,1,57,Moderate Involvement,2,3,6,2,1,9094,5k-10k,17235,2,1,2,12,1,1,80,1,9,2,Satisfied,5,4,1,0
RM958,23,3,2,3,458,1,25.7,2,1,1,1340,1,1,74,High Involvement,1,1,3,1,2,3544,Upto 5k,8532,9,1,1,16,1,4,80,3,6,0,Satisfied,4,2,0,0
RM960,23,3,2,1,523,1,3.2,1,1,1,1346,1,1,98,High Involvement,1,2,3,3,1,4661,Upto 5k,22455,1,1,1,13,1,1,80,1,9,4,Satisfied,9,8,8,8
RM968,23,3,2,1,329,1,1.6,4,1,1,1361,3,1,88,High Involvement,1,1,1,2,3,2387,Upto 5k,6762,3,1,1,22,2,1,80,3,7,3,Satisfied,4,2,0,3
RM979,23,3,2,1,1202,1,3.2,3,2,1,1375,3,2,89,Extremely High Involvement,4,2,7,1,2,6377,5k-10k,13888,5,1,1,20,2,4,80,4,15,0,Satisfied,12,11,11,8
RM1030,23,3,2,3,663,1,14.5,4,5,1,1449,1,1,81,High Involvement,1,2,1,1,2,3975,Upto 5k,23099,3,1,1,11,1,1,80,2,11,2,Extremely Satisfied,8,7,0,7
RM1041,23,3,2,3,218,1,12.9,3,2,1,1468,2,1,55,Moderate Involvement,2,3,8,2,2,13757,10k-15k,25178,2,1,1,11,1,1,80,3,16,5,Satisfied,9,8,4,8
